"views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate","account_age","log_views","engagement_ratio","is_affiliated","language_group","degree","betweenness","closeness","eigenvector","views_per_lifetime"
479199,1,907,16909,17816,31442,0,"EN",0,19954.8042939815,13.0798733257834,528.334068357222,0,"EN",35,0.0020157534247264,0.286293218426182,0.0306506484236179,528.334068357222
19506,1,669,17147,17816,31447,0,"EN",1,19954.8015393519,9.87852865449493,29.1569506726457,1,"EN",12,0.00146791225803681,0.313275329778277,0.0568514014120878,29.1569506726457
4727,0,2162,15636,17798,31508,0,"PL",0,19954.8190277778,8.46125755908593,2.18640148011101,0,"OTHER",3,0.000267727594878022,0.260599551737019,0.00676131556901436,2.18640148011101
367,1,1514,16264,17778,31542,0,"EN",0,19954.8117592593,5.90808293816893,0.242404227212682,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.242404227212682
11054,1,2337,15479,17816,31543,0,"EN",1,19954.8208449074,9.31063809329155,4.72999572100984,1,"EN",2,3.33050658405426e-06,0.209678025322163,0.000508908817923941,4.72999572100984
64270,0,1925,15891,17816,31573,0,"RU",1,19954.8160763889,11.0708637976032,33.387012987013,1,"RU",1,0,0.223633595127424,0.00105492698618383,33.387012987013
35675,0,1217,16598,17815,31596,0,"FR",1,19954.8078935185,10.4822334727861,29.3138866064092,1,"FR",2,1.61093739182937e-06,0.190614433553059,4.76571031564366e-05,29.3138866064092
5221,0,1910,15906,17816,31598,0,"EN",1,19954.8159027778,8.56063574925907,2.73350785340314,1,"EN",1,0,0.210874329328195,0.000623579291368378,2.73350785340314
1603,0,905,16906,17811,31613,0,"EN",1,19954.8043287037,7.38025578842646,1.77127071823204,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.77127071823204
4786,1,1852,15964,17816,31633,0,"EN",1,19954.8152314815,8.47365918939251,2.58423326133909,1,"EN",1,0,0.223786037932555,0.00102529299119372,2.58423326133909
18384,0,2875,14940,17815,31649,0,"RU",1,19954.8270833333,9.81929039373537,6.3944347826087,1,"RU",0,0,0.242736604036186,1.73380508558426e-17,6.3944347826087
21930,1,1517,16298,17815,31688,0,"EN",1,19954.8113657407,9.9956564400075,14.4561634805537,1,"EN",3,1.33535041585467e-05,0.228187096246627,0.00107976829936937,14.4561634805537
20321,0,1771,16036,17807,31689,0,"EN",1,19954.8143981481,9.91945932204583,11.4743083003953,1,"EN",8,0.000511592427793431,0.286381362889984,0.0236720778185093,11.4743083003953
448,0,1334,16469,17803,31696,0,"EN",0,19954.8093865741,6.10702288774225,0.335832083958021,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.335832083958021
13284,1,1755,16061,17816,31733,0,"EN",1,19954.8141087963,9.49439085819391,7.56923076923077,1,"EN",1,0,0.217735642946317,0.000518059316432936,7.56923076923077
2735,0,2556,15162,17718,31740,1,"EN",1,19954.8245138889,7.91425227874244,1.07003129890454,1,"EN",5,5.20027932672693e-06,0.245264776972094,0.00506457186657387,1.07003129890454
413,1,1917,15879,17796,31746,0,"ES",0,19954.8162152778,6.02586597382531,0.215440792905582,0,"ES",0,0,0.242736604036186,1.73380508558426e-17,0.215440792905582
235,0,1269,16547,17816,31765,0,"EN",0,19954.8084837963,5.46383180502561,0.185185185185185,0,"EN",1,0,0.242652173913043,0.00434292893281482,0.185185185185185
107591,1,1963,15853,17816,31787,0,"CS",1,19954.8165162037,11.5861015745034,54.809475292919,1,"OTHER",12,0.000899545501318971,0.272642892037127,0.0117695065014547,54.809475292919
2904,0,964,16852,17816,31799,0,"EN",1,19954.8049537037,7.97418866928601,3.01244813278008,1,"EN",1,0,0.215084014182211,0.000368326342327064,3.01244813278008
673,1,1840,15970,17810,31809,0,"EN",0,19954.815162037,6.51323011091231,0.365760869565217,0,"EN",2,1.92267630268687e-05,0.256020918390752,0.0110195202787808,0.365760869565217
954,1,2290,15507,17797,31910,0,"EN",0,19954.8205208333,6.86171134048073,0.416593886462882,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.416593886462882
966,0,1174,16642,17816,31911,0,"EN",1,19954.8073842593,6.87419849545329,0.82282793867121,1,"EN",1,0,0.242430824030233,0.00405579474913152,0.82282793867121
2103,0,486,17324,17810,31916,0,"EN",1,19954.7994907407,7.6515955738576,4.32716049382716,1,"EN",1,0,0.161960590847094,3.13331319913811e-06,4.32716049382716
2266,0,1710,16102,17812,31922,0,"ES",1,19954.8136342593,7.72621265050753,1.32514619883041,1,"ES",1,0,0.172439363509964,6.30794398619161e-06,1.32514619883041
1539,0,1735,15898,17633,31942,1,"EN",0,19954.8159953704,7.33953769540767,0.887031700288184,0,"EN",1,0,0.28428076609617,0.0316355139371564,0.887031700288184
13915,0,1922,15891,17813,31954,0,"EN",0,19954.8160763889,9.54079453627183,7.23985431841831,0,"EN",3,0,0.267609685926636,0.012950608799379,7.23985431841831
794,1,1250,16562,17812,31957,0,"EN",0,19954.8083101852,6.67834211465433,0.6352,0,"EN",4,7.33577775185417e-05,0.261981880486316,0.0155558290867336,0.6352
1305414,0,792,17024,17816,31964,0,"IT",0,19954.802962963,14.082031555848,1648.25,0,"OTHER",3,0.000159538289877799,0.209261342332208,0.000236944580516664,1648.25
70403,1,2430,15386,17816,31996,0,"EN",1,19954.8219212963,11.1620053587139,28.9724279835391,1,"EN",13,0.000219239639204049,0.26413933456387,0.00668415053057999,28.9724279835391
2761,0,1146,16670,17816,32019,0,"EN",1,19954.8070601852,7.92371033396924,2.40924956369983,1,"EN",1,0,0.26712295984301,0.0190304228703207,2.40924956369983
1070,0,721,16930,17651,32136,1,"EN",0,19954.8040509259,6.97634807044775,1.48404993065187,0,"EN",3,4.24498922297131e-05,0.265610127546164,0.0079868923717382,1.48404993065187
5133,0,1829,15986,17815,32138,0,"EN",1,19954.8149768519,8.54364036143109,2.80645161290323,1,"EN",4,5.35192494643498e-05,0.265685994477768,0.0134563592754385,2.80645161290323
8829,1,1948,15867,17815,32172,0,"EN",1,19954.8163541667,9.08591029359801,4.532340862423,1,"EN",5,2.81710917007968e-05,0.274008248232522,0.0149863604875407,4.532340862423
11414,1,674,17141,17815,32177,0,"FR",1,19954.8016087963,9.3426835589639,16.9347181008902,1,"FR",0,0,0.242736604036186,1.73380508558426e-17,16.9347181008902
1402,0,1012,16804,17816,32179,0,"DE",1,19954.8055092593,7.24636808010246,1.38537549407115,1,"DE",1,0,0.20304882485629,0.000135867582050492,1.38537549407115
174,0,605,17209,17814,32203,0,"EN",0,19954.8008217593,5.16478597392351,0.287603305785124,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.287603305785124
53782,0,3409,14407,17816,32245,0,"EN",1,19954.8332523148,10.8927127110859,15.7764740393077,1,"EN",9,0.000402076401054626,0.236182818451121,0.00196969149699755,15.7764740393077
2494,0,1274,16359,17633,32264,1,"RU",0,19954.8106597222,7.82204400818562,1.95761381475667,0,"RU",1,0,0.212577131103832,0.000382063769291858,1.95761381475667
1554,0,1843,15969,17812,32266,0,"EN",0,19954.8151736111,7.34923082461333,0.843190450352686,0,"EN",2,6.35184754921509e-06,0.250651217102308,0.00405640281942686,0.843190450352686
1353,0,2038,15765,17803,32297,0,"EN",0,19954.8175347222,7.21081845347222,0.663886162904809,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.663886162904809
880,0,1697,16119,17816,32298,0,"EN",0,19954.8134375,6.78105762593618,0.518562168532705,0,"EN",7,0.000175812717592001,0.302493224932249,0.0596887311066588,0.518562168532705
317,0,1681,16135,17816,32329,0,"EN",0,19954.8132523148,5.76205138278018,0.188578227245687,0,"EN",2,1.33662531972991e-05,0.263031388443774,0.00717282399291254,0.188578227245687
2263,1,976,16786,17762,32360,0,"EN",1,19954.8057175926,7.72488843932307,2.31864754098361,1,"EN",3,3.28826444620808e-05,0.267789453481119,0.0159040372313167,2.31864754098361
1352,0,1592,16224,17816,32373,0,"RU",0,19954.8122222222,7.21007962817079,0.849246231155779,0,"RU",0,0,0.242736604036186,1.73380508558426e-17,0.849246231155779
2318,1,1970,15845,17815,32392,0,"EN",1,19954.8166087963,7.74889133725553,1.17664974619289,1,"EN",5,0.000269980280176971,0.256916632141049,0.0144707306187075,1.17664974619289
16651,0,1514,16302,17816,32398,0,"EN",1,19954.8113194444,9.72028560831487,10.9980184940555,1,"EN",2,3.80249049245164e-06,0.217167983190007,0.00047054828017204,10.9980184940555
3573,0,725,17091,17816,32419,0,"DE",1,19954.8021875,8.18144069571937,4.92827586206897,1,"DE",3,7.11187640268299e-05,0.228056554429552,0.00119298529377186,4.92827586206897
1672,1,2092,15724,17816,32452,0,"EN",0,19954.8180092593,7.42237370098682,0.799235181644359,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.799235181644359
1543,1,1186,16625,17811,32463,0,"FR",0,19954.8075810185,7.34213173058472,1.30101180438449,0,"FR",2,2.60345207496353e-06,0.206673085468819,0.00037809258606634,1.30101180438449
63855,1,504,17312,17816,32489,0,"EN",1,19954.7996296296,11.0643858272885,126.696428571429,1,"EN",8,0.000239339786425638,0.263043785643588,0.0128983112641217,126.696428571429
2580,0,538,17277,17815,32503,0,"EN",1,19954.8000347222,7.85593219971861,4.79553903345725,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,4.79553903345725
1108,1,700,17102,17802,32512,0,"EN",0,19954.8020601852,7.01121398735037,1.58285714285714,0,"EN",2,4.35268121738249e-06,0.195783343857434,0.000132924639131392,1.58285714285714
360770,1,1970,15839,17809,32537,0,"EN",0,19954.8166782407,12.7959986870001,183.131979695431,0,"EN",8,0.000205332544002943,0.274479909506713,0.0160829875109953,183.131979695431
3815,0,491,17325,17816,32563,0,"EN",1,19954.7994791667,8.24695803256818,7.76985743380855,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,7.76985743380855
42025,0,1236,16580,17816,32584,0,"EN",1,19954.8081018519,10.6460437533536,34.0008090614887,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,34.0008090614887
4240,0,2451,15261,17712,32588,1,"EN",0,19954.8233680556,8.35255436947459,1.72990616075071,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.72990616075071
9241,1,1548,16268,17816,32594,0,"EN",1,19954.811712963,9.13151359143021,5.96963824289406,1,"EN",1,0,0.255189757658893,0.0109150467372055,5.96963824289406
4825,1,713,17103,17816,32595,0,"ES",1,19954.8020486111,8.48177324618498,6.7671809256662,1,"ES",2,7.31254799852272e-06,0.22503124873997,0.000850108461644758,6.7671809256662
3107,1,1805,15998,17803,32627,0,"EN",1,19954.814837963,8.04173471148754,1.7213296398892,1,"EN",3,1.7364461428028e-05,0.256173689525383,0.0107249505795038,1.7213296398892
762,1,3078,14730,17808,32689,0,"EN",0,19954.8295138889,6.63725803128446,0.247563352826511,0,"EN",7,4.06416390944748e-05,0.249787405451372,0.00695711734717446,0.247563352826511
1532,1,2228,15588,17816,32691,0,"EN",0,19954.8195833333,7.33498187887181,0.687612208258528,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.687612208258528
89906,0,1326,16490,17816,32702,0,"EN",1,19954.8091435185,11.4065310817221,67.8024132730015,1,"EN",24,0.0014161384236027,0.303150461705595,0.0719935218108088,67.8024132730015
43911,0,652,17164,17816,32715,0,"EN",0,19954.8013425926,10.6899429102297,67.3481595092025,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,67.3481595092025
1000,0,790,17020,17810,32717,0,"ES",0,19954.8030092593,6.90875477931522,1.26582278481013,0,"ES",5,2.01712840609602e-05,0.228917145200984,0.00107582667783217,1.26582278481013
1278,1,484,16072,16556,32725,1,"OTHER",0,19954.8139814815,7.15383380157884,2.6404958677686,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,2.6404958677686
1634,1,1600,16207,17807,32740,0,"PL",1,19954.8124189815,7.39939808333135,1.02125,1,"OTHER",2,0.000158031545475446,0.284309730005094,0.0316672066594164,1.02125
11517,1,1154,16662,17816,32774,0,"EN",1,19954.8071527778,9.35166630806662,9.98006932409012,1,"EN",3,0,0.230524576621231,0.0027609136416991,9.98006932409012
1831,0,1148,16665,17813,32792,0,"EN",0,19954.8071180556,7.51316354523408,1.59494773519164,0,"EN",2,3.29270424890481e-05,0.267969462716666,0.00830721666612926,1.59494773519164
5710,1,1498,16317,17815,32802,0,"EN",1,19954.8111458333,8.65014941866486,3.81174899866489,1,"EN",16,0.000883419609433653,0.282596587168971,0.0204628759526042,3.81174899866489
20218,0,2286,15528,17814,32813,0,"EN",0,19954.8202777778,9.9143780353673,8.84426946631671,0,"EN",1,0,0.239991399698989,0.00279585455334232,8.84426946631671
1551,0,1934,15787,17721,32827,1,"EN",0,19954.8172800926,7.34729970074316,0.801964839710445,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.801964839710445
774,0,1223,16584,17807,32877,0,"KO",0,19954.8080555556,6.65286302935335,0.632869991823385,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.632869991823385
3039,0,2431,15369,17800,32889,0,"EN",0,19954.8221180556,8.01961279440027,1.25010283833813,0,"EN",2,0,0.255821415474881,0.0143968736668077,1.25010283833813
125046,0,2027,15789,17816,32901,0,"NL",0,19954.8172569444,11.7364449456142,61.6901825357671,0,"OTHER",4,4.17030742043378e-06,0.242715490997652,0.00359975172928904,61.6901825357671
153631,0,3011,14805,17816,32925,0,"EN",1,19954.8286458333,11.9423154113307,51.0232480903354,1,"EN",6,5.08763428649917e-05,0.265685994477768,0.0100130194596084,51.0232480903354
253,0,1307,16500,17807,33043,0,"EN",0,19954.8090277778,5.53733426701854,0.193573068094874,0,"EN",1,0,0.257616322008863,0.0110829809259696,0.193573068094874
743,0,1295,16518,17813,33055,0,"EN",0,19954.8088194444,6.61204103483309,0.573745173745174,0,"EN",2,3.18991193042551e-05,0.259629698548567,0.0110733909437878,0.573745173745174
196723,0,2098,15718,17816,33076,0,"EN",0,19954.8180787037,12.1895570101522,93.7669208770257,0,"EN",15,0.00100849467318916,0.311839973179863,0.0656789176904169,93.7669208770257
57547,0,590,17226,17816,33087,0,"RU",1,19954.800625,10.9603746611569,97.5372881355932,1,"RU",0,0,0.242736604036186,1.73380508558426e-17,97.5372881355932
4035,0,2157,15652,17809,33091,0,"EN",0,19954.8188425926,8.3030093814735,1.87065368567455,0,"EN",1,0,1,1.75389788344583e-17,1.87065368567455
17002,1,2153,15662,17815,33148,0,"EN",0,19954.8187268519,9.74114507805749,7.89688806316767,0,"EN",2,6.29161866278302e-06,0.207287178725301,0.000455563940984191,7.89688806316767
1806,0,417,17399,17816,33149,0,"IT",1,19954.7986226852,7.49942329059223,4.33093525179856,1,"OTHER",1,0,0.170277031974616,5.98805002337629e-06,4.33093525179856
8133,1,1202,16612,17814,33156,0,"EN",1,19954.8077314815,9.00380808646717,6.76622296173045,1,"EN",1,0,0.168702013179372,4.65230259852962e-06,6.76622296173045
11052,0,1157,16656,17813,33162,0,"ES",1,19954.8072222222,9.31045716331096,9.55229040622299,1,"ES",2,0,0.227350496985498,0.00141981827180339,9.55229040622299
11904,1,1703,16112,17815,33173,0,"EN",0,19954.8135185185,9.38471375892096,6.99001761597181,0,"EN",2,1.37929606675537e-05,0.223812961180622,0.00126279338875787,6.99001761597181
882,0,1157,16551,17708,33215,1,"EN",0,19954.8084375,6.78332520060396,0.762316335350043,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.762316335350043
14924,1,2323,15483,17806,33234,0,"EN",0,19954.8207986111,9.6107929382608,6.42445114076625,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,6.42445114076625
7081,1,3610,14206,17816,33237,0,"EN",1,19954.8355787037,8.86531163267185,1.96149584487535,1,"EN",10,0.000195453236569426,0.302018507494994,0.0630221669948086,1.96149584487535
3106,0,1645,16171,17816,33286,0,"EN",0,19954.8128356481,8.04141290939305,1.88814589665653,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.88814589665653
3314,0,1639,16172,17811,33294,0,"RU",0,19954.8128240741,8.10621290261996,2.02196461256864,0,"RU",0,0,0.242736604036186,1.73380508558426e-17,2.02196461256864
321646,0,2112,15703,17815,33305,0,"EN",1,19954.8182523148,12.6812099498875,152.294507575758,1,"EN",21,0.00056933767256769,0.26335409588524,0.0102530014199459,152.294507575758
1093,1,1650,16166,17816,33341,0,"EN",1,19954.8128935185,6.99759598298193,0.662424242424242,1,"EN",3,0.000316034769885395,0.213708596591997,0.000335411452780672,0.662424242424242
7930,0,1492,16319,17811,33342,0,"EN",1,19954.8111226852,8.97853441008332,5.31501340482574,1,"EN",11,0.000550267140868294,0.288602751060089,0.0298438700591353,5.31501340482574
33558,0,2327,15488,17815,33349,0,"EN",1,19954.8207407407,10.4210603627594,14.4211431027073,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,14.4211431027073
1476,1,811,17001,17812,33350,0,"EN",0,19954.8032291667,7.29776828253138,1.81997533908755,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.81997533908755
1232,1,198,17613,17811,33382,0,"EN",1,19954.7961458333,7.11720550316434,6.22222222222222,1,"EN",1,0,1,1.76836797416081e-17,6.22222222222222
13997,0,1311,16505,17816,33396,0,"PL",1,19954.8089699074,9.54666974124948,10.676582761251,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,10.676582761251
5095,0,1434,16351,17785,33401,0,"EN",0,19954.8107523148,8.536211197252,3.55299860529986,0,"EN",4,7.77330808543334e-05,0.295494255307884,0.0384723204061831,3.55299860529986
58198,1,1761,16055,17816,33411,0,"EN",1,19954.8141782407,10.9716234514413,33.0482680295287,1,"EN",2,1.28141937057051e-05,0.230753328371785,0.000878656650333927,33.0482680295287
18816,1,1348,16468,17816,33448,0,"EN",1,19954.8093981481,9.84251599554464,13.9584569732938,1,"EN",2,1.2231901069388e-05,0.204305011531281,0.000267380517324291,13.9584569732938
7656,1,1057,16759,17816,33462,0,"FR",1,19954.8060300926,8.94337554111312,7.24314096499527,1,"FR",4,3.37798311626934e-06,0.237176490586885,0.00172679433206789,7.24314096499527
50,0,1604,16169,17773,33479,0,"EN",0,19954.8128587963,3.93182563272433,0.0311720698254364,0,"EN",2,2.72292619273708e-05,0.269978715170279,0.0212961198762312,0.0311720698254364
14834,0,2123,15677,17800,33513,0,"EN",1,19954.8185532407,9.60474453272492,6.98728214790391,1,"EN",2,2.83201994238381e-05,0.259774716067771,0.0119964363101102,6.98728214790391
244,1,1125,16576,17701,33518,1,"EN",0,19954.8081481481,5.50125821054473,0.216888888888889,0,"EN",1,0,0.28428076609617,0.0316355139371564,0.216888888888889
2094,1,538,17274,17812,33524,0,"EN",1,19954.8000694444,7.64730883235624,3.89219330855019,1,"EN",2,0,0.214414691305851,0.000411226109632196,3.89219330855019
3227,0,492,17323,17815,33564,0,"EN",1,19954.7995023148,8.07961802938984,6.55894308943089,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,6.55894308943089
3246,1,2709,15107,17816,33719,0,"EN",0,19954.825150463,8.08548677210285,1.19822812846069,0,"EN",20,0.00045023598679309,0.311283395616041,0.129687917177534,1.19822812846069
8390,1,503,17310,17813,33731,0,"EN",1,19954.7996527778,9.03491498187007,16.6799204771372,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,16.6799204771372
459,0,1665,16140,17805,33737,0,"EN",0,19954.8131944444,6.13122648948314,0.275675675675676,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.275675675675676
7960,0,515,17301,17816,33755,0,"RU",0,19954.7997569444,8.98230989908858,15.4563106796117,0,"RU",0,0,0.242736604036186,1.73380508558426e-17,15.4563106796117
383,1,382,17422,17804,33762,0,"EN",0,19954.7983564815,5.95064255258773,1.00261780104712,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.00261780104712
1821,0,1123,16690,17813,33824,0,"EN",0,19954.8068287037,7.5076900778199,1.62154942119323,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.62154942119323
271,0,1400,16414,17814,33842,0,"EN",0,19954.8100231481,5.605802066296,0.193571428571429,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.193571428571429
